4754,피보험기간 일수 계산,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080401&docId=430090181&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,... (주말) 근무지는 상용직으로 <b>2022-01-01 ~ 2022-</b><b>01-</b><b>31</b> 신고를 했습니다. 주말 총 10일을 근무했습니다. (평일) 근무지는 일용직으로 1월(8일)과 2월(4일) 포함 <b>12</b>일을 근무했다고 했습니다. 둘 다 인정을 못받는건가요? 안녕하세요....,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4755,고용보험 취득일 상실일,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080402&docId=435570287&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,알바를 평일 8시30분부터 2시까지 하고있고 <b>2022</b>/05/25 ~ 2023/<b>01</b>/<b>31</b>일까지 근무 예정입니다 오늘 고용보험 상실... 상실연월일이 <b>2022</b>/07/02일이고 상실신고일이 <b>2022</b>/<b>12</b>/22인데 이거 문제 없는건가요..? 취득일 = 근로 시작일...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4756,회계기준 연차 일수 계산 관련 문의,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=390857294&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,... (<b>2022-</b>05-<b>01~2022-12-31</b>일까지 244일에 대해서 15*244/365 일할 계산) = 14개 <b>2022</b>년도 : 15개 도움 부탁 드립니다 감사합니다 안녕하세요. 청소년근로보호센터입니다. 질문자님이 사전에 계산하신 연차갯수가 맞는 것으로...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4757,무기계약직 실업급여 관련 질문드립니다.,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080401&docId=418042065&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,"... 이에따라 올해 초에도 근로계약서를 작성하였고, 근로계약서상 근로계약기간이 <b>2022</b>년 <b>01</b>월 <b>01</b>일부터 <b>2022</b>년 <b>12</b>월 <b>31</b>일까지로 명시되어 있습니다. 이 경우에 회사에 미리 퇴사의사를 밝히고 <b>12</b>월 <b>31</b>일 퇴사를 하면 계약기간...","청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4758,간이사업자 부가세 신고 질문,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40304&docId=480138160&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,"... 저는 <b>2022</b>년도 매출은 4800미만 간이사업자, 2023년도 매출은... 2024년 상반기에 <b>세금</b>계산서를 발급한 적이 있어서 7월 부가세 신고를 한 경우가 아니라면, 2024년 1월~<b>12</b>월 과세기간에 대하여 2025년 1월<b>31</b>일(금)까지 부가세...","청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4759,입사 2년차 연차유급휴가,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=355661653&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,... <b>2022</b>/<b>01</b>/<b>01-</b><b>2022</b>/<b>12</b>/<b>31</b> 회계기준 연차(만1년차) 15일 2023/<b>01</b>/<b>01-</b>2023/<b>12</b>/<b>31</b> 회계기준 연차(만2년차) 15일 2024/<b>01</b>/<b>01-</b>2024/<b>12</b>/<b>31</b> 회계기준 연차(만3년차) 16일 2025/<b>01</b>/<b>01-</b>2025/<b>12</b>/<b>31</b> 회계기준 연차(만4년차) 16일 2026/<b>01</b>/<b>01-</b>2026/<b>12</b>/<b>31</b>...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4760,퇴직금 받을수있나요,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=448190920&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,.<b>2022</b>년2월7일부터 2023년 3월<b>31</b>까지 근무 <b>2022</b>년 <b>12</b>월 근로계약서 작성한회사로부터 하청(모모기업)으로 입사된걸로... 돼잇네요 <b>2022</b> 0207 근로계약서 근무시작 202212월<b>01</b> 하청회사로 한달만 이름만 가잇고 근무는 같은직장 월급은...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4761,비트코인 <b>세금</b>이 내년부터인데 첫납부일은...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40301&docId=390891552&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,... 아니면 내후년 <b>세금</b> 첫납부일5월부터 소득으로 치나요?????? 네 답변드리겠습니다 <b>2022</b>년 1월1일 부터 <b>12</b>월<b>31</b>일까지의 코인에 대한 연간소득 250만원을 초과하는 부분에 대해 단일세율로 22...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4762,주택임대사업자 복식부기로 종합소득세 신고시에...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40301&docId=469390506&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,"... (2) 최초취득은 약 15년전이고 계속 거주하다가 23년2월에 임대를 주게 되었는데, 복식부기 장부에는 <b>2022</b>년<b>12</b>월<b>31</b>... 소중한 <b>세금</b>을 절세하시길 바랍니다. ※ 추가적인 상담이나 심층 상담을 원하시면 사진(김기성 세무사) 아래에...","청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4763,<b>청년창업</b>중소기업세액감면 대상자,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40703&docId=398801542&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,... <b>청년창업</b>자 조세감면은 개별 <b>세금</b>계산서 발행과는 별개로 연간 소득(법인의 경우는 법인세)과 관련하여 아래... 조세특례제한법 제6조(창업중소기업 등에 대한 세액감면) ① 2021년 <b>12</b>월 <b>31</b>일 이전에 제3항 각 호에 따른 업종으로...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4764,퇴직금 세후가 얼마인지 궁금합니다.,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=449432956&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,"제가 근무한건 <b>2022</b>년2월11일부터 2023년 5월<b>31</b>일까지 근무했습니다. 총근무일수는 474일입니다. 월급은... 퇴직금은 다음과 같이 계산됩니다: 퇴직금 = (임금 × 근무 기간) ÷ <b>12</b> <b>세금</b>은 퇴직금에 따라 다르며, 퇴직금에 대한 <b>세금</b>은...","청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4765,중도퇴직 관련,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40402&docId=407696327&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,... <b>12</b>월 <b>31</b>일자로 퇴사하시는 분이 계셔서 4대보험 정산작업할때 이전에는... 4대보험 정산금액 확인하려면 <b>2022</b>년도 정산으로 처리해야하는데 그렇게... <b>청년창업</b>이나 코로나19로 인한 중소기업과 소상공인 관련 지원정책은 기업마당...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4766,임신 인가요 ?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7011401&docId=413071424&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,지난 생리 : 2021 - <b>12 - 31</b> ~ <b>2022 - 01 -</b> 04 최근 생리 : <b>2022 - 01 -</b> 26 ~ <b>2022 - 01 -</b> <b>31</b> 아직 까지 생리 를 안 하고 있습니다. 지금 아무 증상 도 없다고 하는데 어제 배 아프고 오늘 은 안 아프다고 했습니다. 최근 관계 는 <b>2022 -</b> 02 - <b>12</b> ~ 13 일...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4767,1년 미만 근로자 연차 미사용 시 연차수당 및 연차...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=424881650&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,"... 이 경우 저는 <b>2022</b>/09/<b>01</b> ( 첫 월차 발생일 1년 후) ~ <b>2022</b>/<b>12</b>/<b>31</b>은 월차 4개가 발생하는 건가요? 3. 지금 회사에서는 연차촉진을 하지 않고, 쓰지 않으면 돈으로 주고 있는데 이게 연차가 아닌 1년미만 근로자에게...","청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4768,육아휴직 3+3 관련 질문,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=443166464&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,아이 출생일: <b>2022</b>년 3월 14일 母육아휴직 시작일: <b>2022</b>년 5월10일 ~ <b>2022</b>년 5월 9일 까지 父육아휴직 시작일: 2023년 2월<b>01</b>일 ~ 2024년 1월<b>31</b>일 까지 질문내용: 생후 <b>12</b>개월 전에 부모가 육아휴직을 시작했으니 온전히 3+3혜택 전부를...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4769,연차발생기준 질문,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=434187523&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,... <b>01</b> 입니다. 그러면 연차 발생은 <b>2022</b>. 06. <b>01 ~</b> 2023. 05. <b>31</b> 까지 인가요? 아니면 2023. <b>01</b>. <b>01 ~</b> 2023. <b>12</b>. <b>31</b> 까지 인가요? 그리고 연차 사용 거부시 대응 방안도 같이 부탁드리겠습니다. ( ex. 무슨법 몇조 위반이다.. 등등 )...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4770,퇴직급 지급기준,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40609&docId=427567596&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,안녕하세요 제가<b>2022</b>/<b>01</b>/<b>01</b>에 입사했는데 <b>2022</b>/<b>12</b>/<b>31</b>일 까지 일하고 퇴사하려고 합니다 이런경우에는 1년이상 기준에 부합하는 걸까요? 1월달하루라도채우셔야죠,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4771,이전 구매확인서 발급수량이 과세기간이 지난후에...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=405&docId=35338613&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,08년에 공급업체에서 발급받은 구매확인서 분량이 09년 1월에 공급되어서 <b>01</b>월에 영세율<b>세금</b>계산서를 발행하면... 영세율 <b>세금</b>계산서 첨부 서류로 인정이 안되나요? (참고로 구매확인서 유효기일은 08년 <b>12</b>/<b>31</b>입니다) 이런질문은...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4772,조기재취업수당질문,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080402&docId=438166215&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,... 답변부탁드립니다 <b>2022-</b><b>12-31</b> 퇴사 2023-<b>01-</b>10 고용노동부 실업신청완료 2023-<b>01-</b><b>31</b> 1차실업인정일(방문교육예정) 인상태입니다. 현재 면접을본상태이고 그쪽회사에서 2월 1일부터 출근해달라요청준상태입니다. 새로운회사에서...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4773,실업급여 신청할때,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080402&docId=413036044&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,회사 다니면서 주말에 알바를 했었습니다 2021 08 ~ <b>2022</b> <b>01</b>까지요 (4대보험 알바 아니고 3.3<b>세금</b>) 회사 관두는 달 1월달에 알바도 같이 관뒀습니다 회사 퇴사 <b>2022</b> <b>01</b> 09 (1년했음) 알바 퇴사 <b>2022</b> <b>01</b> <b>31</b> 둘다 월급은 2월 10일에 들어왔습니다...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4774,연차일수로 계속근로 인정여부,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=438886556&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,"... 그리고 <b>2022</b>/<b>01</b>/24~<b>2022</b>/<b>12</b>/<b>31</b>까지 만근을 하고 15개가 발생했구요. 이런 경우 23일의 공백기간이 생겼지만 계속근무로 인정을 해주셔서 22년에 15개의 연차가 발생한건지 알고 싶어서요. 동일직종, 동일업무를 했으며...","청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4775,연차 사용 문의,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=432380450&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,"안녕하세요, 1차 계약기간 [<b>2022-</b>08-27 - <b>2022-</b><b>12-31</b>] 2차 계약기간 [<b>2022-01-01</b> - <b>2022-</b>06-30] 3차 계약기간 [<b>2022-</b>07-<b>01 -</b> <b>2022-</b>09-30] 4차 계약기간 [<b>2022-</b>10-<b>01 -</b> <b>2022-</b>10-<b>31</b>] 5차 계약기간 [<b>2022-</b>11-<b>01 -</b> <b>2022-</b>11-30] 위와 같이 계약서를 쓰고 한 군데서...","청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4776,해외구매대행업 창업감면에 대한 <b>세금</b> 문의,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40309&docId=465151868&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,"... 2024년 <b>12</b>월 <b>31</b>일 이전에 제3항 각 호에 따른 업종으로 창업한 중소기업(이하... 정하는 <b>청년창업</b>중소기업(이하 “<b>청년창업</b>중소기업”이라 한다)의 경우... 경우는 <b>세금</b>감면이 가능하나, 사업의 확장으로 볼 경우에는 해외직구대행에...","청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4777,"권고사직, 연차 생성에 대한 문의",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=411710532&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,... 입사년도가 2014년 8월 이며 퇴직 예정은 <b>2022</b>년2월 입니다. 여기서 회계년도 기준으로 년차를 차감하여 작년... 매년 회사에서 전년도 <b>01</b>/<b>01~</b><b>12</b>/<b>31</b> 일까지의 발생 연차를 잔여 연차 갯수를 공지하며 연차 촉진을 했으며 개인마다 입사...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4778,1가구2주택 월세 종합소득세 문의,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40305&docId=446917513&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,"현 1가구2주택인 상황에서 작년 <b>2022</b>년 <b>12</b>월<b>31</b>일부터 보증금4천만원 월세 100만원 계약을 했습니다. 이럴경우 올해... 우리나라 국민 모두는 소득을 받으면 <b>세금</b>을 내야 합니다. 직장을 다니는 사람도, 아르바이트하는 사람도, 사업을...","청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4779,4개월간영업1천2백만원신고했는데 <b>세금</b>이 왜나오죠?,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40304&docId=344939680&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,... 간이과세자는 <b>세금</b>안나온다던데 오늘세무서에가서 신고하니 종이에 복사된거주던데 영수증서 (납세자용)... 소득금액을 <b>12</b>개월로 나눈 금액입니다. 2019년 기준(2019. 07. <b>01</b>. ~ 2020. 06. 30.)으로 최저 <b>31</b>만원 최고 486만원입니다. 즉...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4780,수정 <b>12</b>월 <b>세금</b>계산서 발급기한,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=403&docId=345303647&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,"20/<b>01</b>/10에 100만원 발행했는데 작성일자 착오기재로 20/<b>01</b>/15에 100만원 마이너스 끊고 19/<b>12</b>/<b>31</b>로 수정발행했습니다. 이 경우 적절하게 수정발행이 된 건가요? 아니면 지연발급일까요, 미발급일까요? 어렵습니다ㅠ","청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4781,해외주식 양도소득세 관해 문의드립니다!,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40301&docId=445735430&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,"... 해외주식 양도소득세는 매년 1월 1일부터 <b>12</b>월 <b>31</b>일까지(결제일기준) 발생한 해외주식 양도소득의 20%(주민세 포함 22%)를 <b>세금</b>으로 납두하는 소득세 입니다. <b>2022</b>년에는 손실만 발생되었고, 2023년에 이익이 발생되었다면, 올해...","청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4782,쇼핑몰 간이과세자 전환되었고 폐업하려는데...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40301&docId=449028708&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,"... 2021년 <b>12</b>월 -&gt; 까지 판매를 하였고, <b>2022</b>년 <b>01</b>월 -&gt; 부터는 판매를 전혀 하지 않았습니다.(사업자는 그냥 놔뒀습니다)... 사업자 등록을 폐지하면, 사업자등록증, 현금영수증 발급기, <b>세금</b>계산서 발급기 등 사업자 관련 서류를...","청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4783,급해요~~엑셀 날짜 변환 방법,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=102020101&docId=394128821&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,... 200개날짜인데 날 밤새겠어요.이러다ㅜㅜ Before After 30/06/2021 2021-Jun <b>31</b>/08/2021 29/<b>01</b>/2021 <b>31</b>/05/<b>2022</b> <b>31</b>/03/<b>2022</b> 30/06/<b>2022</b> <b>31</b>/<b>12</b>/2021 <b>31</b>/03/2021 <b>31</b>/<b>12</b>/2019 <b>31</b>/03/2019 27/03/2020 <b>31</b>/08/2019 30/07/2020...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4784,크몽 프리랜서 종합소득세,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40305&docId=422195970&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,"... <b>01</b>.알아보니 1년에 벌어들이는 돈이 500만원 아래로는... 몰랐던 <b>세금</b> 혹은 신고 같은게 더 있나요? &lt;거래 마감 후 크몽에서 통장으로 들어온 금액 기준&gt; 2019년 9월~<b>12</b>월 -840,000원 2020년 -2,776,000원 2021년 -575,064원 <b>2022</b>년 현제...","청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4785,계약직 퇴직금 질문이요!,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080401&docId=410397132&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,"... 2021년02월<b>01</b>일~2021년<b>12</b>월<b>31</b>일까지 첫계약이었고 같은 사업장에서 같은 보안업체에서 <b>2022</b>년<b>01</b>월<b>01</b>일~<b>2022</b>년<b>12</b>월<b>31</b>일까지 재계약을 하였습니다, 기존계약과 재계약 사이에 공백기간은 없구요 <b>12</b>월<b>31</b>일까지 일했고 1월1일로 이어서...","청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4786,개인회생 양육비 관련에서 어쭤보아요,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40106&docId=407815411&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,... 그러면 2021-10 부터 2021-<b>12</b>까지 못 받은 양육비는 어떻게 되는 건가요? 개시결정이 <b>2022-01-</b><b>31</b> 에 날 거 같다고 하는데 그러면 그 날짜에 제 계좌로 지급 되는 걸까요? <b>31</b>일이 연휴나 휴일이면 지나고 들어오나요? 그 전에...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4787,실업급여 받을수 있나요,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080401&docId=445764942&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,... <b>31</b> 인 경우 = <b>2022</b>. 07. <b>01 ~</b> 2023. <b>12</b>. <b>31</b> [18개월] 현직장 2023. 04. 15 ~ 2023. <b>12</b>. <b>31</b>[8개월 ↑] 모두 해당 - 주2일 근무 - 반드시 고용보험 가입사업장이어야 함! 전직장 <b>2022</b>. 07. <b>01 ~ 2022</b>. 09. 15[8개월 ↑]만 해당 - 주5일 근무 혹시 수급...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4788,엑셀 동일인의 최신 검진날짜 불러오는 수식,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=102020101&docId=445425884&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,... 엑셀파일1에는 이름 / 검진일자 홍길동 / <b>2022-</b>10-20 홍길동 / <b>2022-</b><b>12-31</b> 홍명보 / 2023-<b>01-</b>10 이렇게 있을때 엑셀2에 홍길동의 최신 날짜를 불러오고 싶어요. 이렇게 해보세요 =MAX(INDEX((Sheet1!$A$3:$A$8=C3)*(Sheet1!$B$3:$B...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4789,2주택 양도소득세 문의,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40301&docId=476471759&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,... 단기임대사업자 <b>2022</b>년 <b>12</b>월6일 말소되었습니다 아직 전세 세입자... 10월<b>31</b>일에 매도하고 바로 10월<b>31</b>일에 이사갈 아파트 매수하게 된다면... 소중한 <b>세금</b>을 절세하시길 바랍니다. ※ 추가적인 상담이나 심층 상담을 원하시면...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4790,생리 &amp; 임신 관련,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7011401&docId=412955529&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,이전 생리 : 2021 - <b>12 - 31</b> ( 금 ) ~ <b>2022 - 01 -</b> 04 ( 수 ) 최근 생리 : <b>2022 - 01 -</b> 26 ( 수 ) ~ <b>2022 - 01 -</b> <b>31</b> ( 월 ) 생리 예정 일 이 인터넷 기준 <b>2022 -</b> 02 - 19 or 21 일 라고 표시 되 있고 / 어플 로 는 <b>2022 -</b> 02 - 23 일 이라고 적혀 있는데 최근 관계 는...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4791,고용보험 실업급여,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080402&docId=462743109&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,... 입사-2011년 02월 10일 퇴사-<b>2022</b>년 <b>01</b>월 07일 부장으로 퇴사를 했고 B 건설회사에서는 <b>2022</b>년05월<b>01</b>일~2023년<b>12</b>월<b>31</b>일까지는 상근직 대표이사로 있다가 퇴사를 했습니다. 1.실업급여는 받을수 있나요? 2.대표이사는...,"청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
4792,간이사업자 부가세 질문합니다,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40304&docId=409183176&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDIyLTAxLTAxfjIwMjItMTItMzE=&enc=utf8,"... <b>세금</b> 신고가 이번이 처음이라 이걸 어떻게 홈택스에 올려야 하는지... <b>2022</b>년 5월에 2021년에 해당하는 종소세 신고시 제 경우 따로 매입 적격증빙이... 3%, 2021년 <b>12</b>월 <b>31</b>일까지 연간 한도 1,000만원) ⑥ 기타 7월 - <b>12</b>월 부가세...","청년, 창업, 세금","청년, 창업, 세금 2022-01-01~2022-12-31",2022-01-01,2022-12-31,,
