매출일자,이용카드,매출금액,부가세,봉사료,자원순환노매출종류,할부개월,가맹점명,사업자번호,청구일자,결제수단,카테고리
2024-05-14,M265,39543,0,0,0 일시불,0,카카오택시,460-34-11570,2024-06-09,카드,대중교통
2024-03-18,M265,5758,0,0,0 일시불,0,현금영수증_피트니스,435-61-98317,2024-04-05,카드,주유
2024-12-17,M265,25908,0,0,0 일시불,0,파리바게뜨,863-39-72328,2025-01-04,카드,약국
2024-05-28,M265,40998,0,0,0 일시불,0,현대서점,730-48-85993,2024-06-01,카드,신용카드
2024-05-26,M265,43602,0,0,0 일시불,0,영화관 CGV,219-47-49597,2024-06-02,카드,온라인쇼핑
2024-11-13,M265,49572,0,0,0 일시불,0,교보문고,460-92-79793,2024-12-02,카드,카페
2024-07-14,M265,40367,0,0,0 일시불,0,파리바게뜨,215-60-42089,2024-08-10,카드,대중교통
2024-08-03,M265,47667,0,0,0 일시불,0,현대서점,229-86-79459,2024-09-01,카드,병원
2024-12-08,M265,9246,0,0,0 일시불,0,GS25 편의점,399-93-39812,2025-01-08,카드,대중교통
2024-08-30,M265,38438,0,0,0 일시불,0,현금영수증_병원,998-22-50906,2024-09-03,카드,온라인쇼핑
2024-02-10,M265,41796,0,0,0 일시불,0,맥도날드,368-58-53014,2024-03-09,카드,음식점
2024-08-06,M265,8656,0,0,0 일시불,0,지하철,271-52-89558,2024-09-09,카드,주유
2024-04-14,M265,26563,0,0,0 일시불,0,이마트,294-26-34179,2024-05-06,카드,도서/신문
2024-12-11,M265,10744,0,0,0 일시불,0,이마트,249-92-88727,2025-01-10,카드,신용카드
2024-03-07,M265,32886,0,0,0 일시불,0,지하철,143-84-74509,2024-04-01,카드,공연/영화
2024-03-19,M265,48657,0,0,0 일시불,0,카카오택시,514-87-81836,2024-04-10,카드,주유
2024-07-20,M265,38173,0,0,0 일시불,0,파리바게뜨,857-35-98524,2024-08-09,카드,카페
2024-03-25,M265,25375,0,0,0 일시불,0,맥도날드,417-85-47200,2024-04-07,카드,약국
2024-05-22,M265,19916,0,0,0 일시불,0,파리바게뜨,236-39-25749,2024-06-10,카드,공연/영화
2024-04-08,M265,21223,0,0,0 일시불,0,전통시장 김밥집,237-27-74139,2024-05-09,카드,신용카드
2024-07-23,M265,1162,0,0,0 일시불,0,지하철,698-93-27993,2024-08-06,카드,카페
2024-11-04,M265,33824,0,0,0 일시불,0,지하철,190-48-57131,2024-12-09,카드,주유
2024-05-28,M265,18339,0,0,0 일시불,0,SK주유소,310-61-58003,2024-06-09,카드,병원
2024-10-29,M265,6171,0,0,0 일시불,0,영화관 CGV,242-92-45364,2024-11-08,카드,대중교통
2024-05-20,M265,31678,0,0,0 일시불,0,현대서점,547-32-26937,2024-06-03,카드,전통시장
2024-05-08,M265,47114,0,0,0 일시불,0,베스킨라빈스,287-50-78309,2024-06-06,카드,음식점
2024-04-05,M265,5989,0,0,0 일시불,0,현금영수증_피트니스,190-56-17277,2024-05-03,카드,전통시장
2024-08-15,M265,13423,0,0,0 일시불,0,SK주유소,660-50-86581,2024-09-07,카드,공연/영화
2024-01-28,M265,16505,0,0,0 일시불,0,쿠팡,234-88-11894,2024-02-01,카드,주유
2024-12-21,M265,44488,0,0,0 일시불,0,교보문고,605-77-76826,2025-01-08,카드,약국
2024-12-08,M265,23043,0,0,0 일시불,0,스타벅스,507-94-39760,2025-01-07,카드,병원
2024-04-18,M265,9333,0,0,0 일시불,0,베스킨라빈스,776-48-42117,2024-05-07,카드,주유
2024-03-03,M265,11889,0,0,0 일시불,0,현금영수증_피트니스,728-77-15035,2024-04-09,카드,대중교통
2024-07-20,M265,48530,0,0,0 일시불,0,현금영수증_피트니스,174-69-29902,2024-08-07,카드,병원
2024-07-04,M265,6932,0,0,0 일시불,0,서울대학병원,194-99-58233,2024-08-09,카드,대중교통
2024-02-20,M265,30262,0,0,0 일시불,0,온누리약국,702-96-16100,2024-03-06,카드,병원
2024-07-16,M265,18002,0,0,0 일시불,0,이마트,896-17-23083,2024-08-08,카드,카페
2024-03-01,M265,2478,0,0,0 일시불,0,서울대학병원,987-76-31343,2024-04-05,카드,약국
2024-01-05,M265,32474,0,0,0 일시불,0,성남버스,579-99-41102,2024-02-08,카드,카페
2024-09-08,M265,4302,0,0,0 일시불,0,전통시장 수산물,267-84-23625,2024-10-07,체크카드,직불/선불카드
2024-08-01,M265,14393,0,0,0 일시불,0,현대서점,811-81-76057,2024-09-04,카드,음식점
2024-01-07,M265,1784,0,0,0 일시불,0,이마트,419-94-86700,2024-02-03,카드,전통시장
2024-12-16,M265,40366,0,0,0 일시불,0,현금영수증_피트니스,803-86-54570,2025-01-01,체크카드,직불/선불카드
2024-04-28,M265,16344,0,0,0 일시불,0,온누리약국,731-82-37007,2024-05-01,카드,대중교통
2024-10-08,M265,13698,0,0,0 일시불,0,온누리약국,293-39-94989,2024-11-07,카드,신용카드
2024-04-25,M265,27307,0,0,0 일시불,0,현대서점,836-45-92841,2024-05-01,카드,공연/영화
2024-11-27,M265,49134,0,0,0 일시불,0,SK주유소,684-11-51663,2024-12-03,카드,공연/영화
2024-10-16,M265,25798,0,0,0 일시불,0,이마트,984-21-75739,2024-11-05,체크카드,직불/선불카드
2024-09-03,M265,26508,0,0,0 일시불,0,현대서점,243-28-49013,2024-10-09,카드,카페
2024-03-02,M265,46167,0,0,0 일시불,0,영화관 CGV,722-97-99476,2024-04-09,카드,공연/영화
2024-11-22,M265,42548,0,0,0 일시불,0,현금영수증_피트니스,737-96-82031,2024-12-06,카드,카페
2024-02-02,M265,21705,0,0,0 일시불,0,현금영수증_병원,856-40-19994,2024-03-03,카드,약국
2024-12-11,M265,10355,0,0,0 일시불,0,맥도날드,335-24-65756,2025-01-08,카드,음식점
2024-03-13,M265,38415,0,0,0 일시불,0,맥도날드,979-71-64960,2024-04-03,카드,음식점
2024-03-08,M265,17816,0,0,0 일시불,0,이마트,390-47-95613,2024-04-01,카드,대중교통
2024-10-15,M265,25571,0,0,0 일시불,0,쿠팡,286-27-80562,2024-11-08,카드,공연/영화
2024-01-20,M265,44989,0,0,0 일시불,0,서울대학병원,878-75-28134,2024-02-06,카드,온라인쇼핑
2024-08-27,M265,15199,0,0,0 일시불,0,교보문고,608-18-16752,2024-09-09,카드,음식점
2024-05-21,M265,21831,0,0,0 일시불,0,GS25 편의점,343-55-51270,2024-06-10,카드,온라인쇼핑
2024-10-16,M265,20153,0,0,0 일시불,0,파리바게뜨,329-27-39905,2024-11-01,카드,전통시장
2024-04-14,M265,28130,0,0,0 일시불,0,전통시장 수산물,723-84-59635,2024-05-06,카드,카페
2024-05-09,M265,2321,0,0,0 일시불,0,전통시장 수산물,385-84-35516,2024-06-08,카드,전통시장
2024-07-23,M265,36362,0,0,0 일시불,0,현금영수증_병원,566-25-44581,2024-08-07,카드,주유
2024-08-28,M265,1788,0,0,0 일시불,0,카카오택시,404-45-99782,2024-09-04,체크카드,직불/선불카드
2024-04-22,M265,4604,0,0,0 일시불,0,맥도날드,498-97-66677,2024-05-04,카드,전통시장
2024-10-06,M265,32464,0,0,0 일시불,0,교보문고,668-79-32168,2024-11-05,체크카드,직불/선불카드
2024-01-06,M265,12496,0,0,0 일시불,0,성남버스,779-56-54144,2024-02-03,카드,전통시장
2024-02-20,M265,42109,0,0,0 일시불,0,이마트,612-48-31408,2024-03-05,카드,음식점
2024-01-28,M265,2278,0,0,0 일시불,0,현금영수증_피트니스,416-40-49090,2024-02-09,카드,대중교통
2024-01-14,M265,16759,0,0,0 일시불,0,쿠팡,741-25-61108,2024-02-10,카드,대중교통
2024-02-01,M265,29665,0,0,0 일시불,0,현금영수증_병원,835-36-12350,2024-03-07,카드,약국
2024-05-25,M265,40765,0,0,0 일시불,0,이마트,913-42-12188,2024-06-10,카드,전통시장
2024-06-08,M265,31659,0,0,0 일시불,0,스타벅스,821-61-89016,2024-07-04,카드,병원
2024-12-18,M265,22964,0,0,0 일시불,0,전통시장 수산물,927-51-23601,2025-01-10,카드,병원
2024-07-21,M265,46847,0,0,0 일시불,0,맥도날드,792-17-81729,2024-08-10,카드,주유
2024-05-19,M265,24824,0,0,0 일시불,0,교보문고,168-40-88491,2024-06-02,카드,도서/신문
2024-08-16,M265,26473,0,0,0 일시불,0,전통시장 김밥집,614-16-72044,2024-09-04,체크카드,직불/선불카드
2024-09-23,M265,9384,0,0,0 일시불,0,맥도날드,688-47-69439,2024-10-04,카드,약국
2024-01-16,M265,18989,0,0,0 일시불,0,성남버스,747-10-49931,2024-02-08,카드,약국
2024-06-03,M265,42065,0,0,0 일시불,0,이마트,100-89-15702,2024-07-10,카드,신용카드
2024-08-29,M265,36949,0,0,0 일시불,0,현대서점,579-51-69984,2024-09-09,카드,온라인쇼핑
2024-09-05,M265,5734,0,0,0 일시불,0,현금영수증_병원,666-17-10303,2024-10-10,카드,온라인쇼핑
2024-05-03,M265,22956,0,0,0 일시불,0,전통시장 김밥집,552-37-42644,2024-06-03,체크카드,직불/선불카드
2024-01-08,M265,14048,0,0,0 일시불,0,SK주유소,620-15-69733,2024-02-09,카드,음식점
2024-02-05,M265,40557,0,0,0 일시불,0,스타벅스,980-24-89670,2024-03-03,카드,신용카드
2024-02-05,M265,15232,0,0,0 일시불,0,온누리약국,634-76-36828,2024-03-04,카드,주유
2024-12-26,M265,4822,0,0,0 일시불,0,스타벅스,695-99-64395,2025-01-10,카드,주유
2024-03-15,M265,13652,0,0,0 일시불,0,성남버스,866-10-54809,2024-04-06,카드,대중교통
2024-10-24,M265,49393,0,0,0 일시불,0,이마트,852-38-97727,2024-11-05,카드,주유
2024-06-16,M265,8006,0,0,0 일시불,0,현대서점,545-26-51613,2024-07-04,카드,신용카드
2024-01-29,M265,45612,0,0,0 일시불,0,현대서점,848-23-34858,2024-02-02,카드,약국
2024-07-17,M265,19477,0,0,0 일시불,0,맥도날드,666-61-84264,2024-08-08,카드,약국
2024-12-30,M265,29348,0,0,0 일시불,0,현대서점,852-98-16575,2025-01-08,카드,음식점
2024-03-04,M265,31049,0,0,0 일시불,0,스타벅스,594-83-71357,2024-04-10,카드,약국
2024-02-13,M265,20206,0,0,0 일시불,0,영화관 CGV,619-30-91111,2024-03-02,카드,음식점
2024-06-05,M265,27180,0,0,0 일시불,0,스타벅스,199-92-55831,2024-07-01,카드,공연/영화
2024-12-07,M265,47140,0,0,0 일시불,0,파리바게뜨,765-59-50790,2025-01-06,카드,약국
2024-02-22,M265,8515,0,0,0 일시불,0,파리바게뜨,992-42-42284,2024-03-06,카드,주유
2024-04-10,M265,9364,0,0,0 일시불,0,전통시장 수산물,636-53-50156,2024-05-01,카드,병원
2024-01-24,M265,45659,0,0,0 일시불,0,현대서점,737-54-61978,2024-02-09,카드,병원
2024-12-26,M265,7797,0,0,0 일시불,0,지하철,662-82-95449,2025-01-04,카드,신용카드
2024-04-18,M265,11699,0,0,0 일시불,0,스타벅스,894-46-79131,2024-05-07,카드,주유
2024-04-30,M265,45792,0,0,0 일시불,0,전통시장 김밥집,131-57-79648,2024-05-06,카드,카페
2024-05-26,M265,49830,0,0,0 일시불,0,전통시장 수산물,387-62-72363,2024-06-06,체크카드,직불/선불카드
2024-01-21,M265,25232,0,0,0 일시불,0,온누리약국,747-54-49155,2024-02-02,카드,주유
2024-01-07,M265,38600,0,0,0 일시불,0,지하철,464-67-22791,2024-02-02,카드,온라인쇼핑
2024-06-26,M265,35252,0,0,0 일시불,0,GS25 편의점,851-80-89528,2024-07-09,카드,도서/신문
2024-09-12,M265,49281,0,0,0 일시불,0,GS25 편의점,322-42-43063,2024-10-05,카드,병원
2024-11-07,M265,12738,0,0,0 일시불,0,현금영수증_병원,141-64-46640,2024-12-03,현금영수증,현금영수증
2024-08-14,M265,37065,0,0,0 일시불,0,전통시장 수산물,432-89-85973,2024-09-04,카드,신용카드
2024-02-06,M265,9186,0,0,0 일시불,0,GS25 편의점,517-12-31276,2024-03-10,카드,대중교통
2024-12-16,M265,6733,0,0,0 일시불,0,카카오택시,902-52-57458,2025-01-09,카드,카페
2024-08-15,M265,13493,0,0,0 일시불,0,쿠팡,365-25-95807,2024-09-06,카드,병원
2024-10-06,M265,40166,0,0,0 일시불,0,스타벅스,259-67-76038,2024-11-04,카드,도서/신문
2024-07-06,M265,8588,0,0,0 일시불,0,영화관 CGV,709-50-74729,2024-08-07,카드,대중교통
2024-10-19,M265,33225,0,0,0 일시불,0,현대서점,420-53-78841,2024-11-08,카드,온라인쇼핑
2024-11-04,M265,11628,0,0,0 일시불,0,베스킨라빈스,382-77-58491,2024-12-10,카드,주유
2024-04-03,M265,47604,0,0,0 일시불,0,온누리약국,884-16-25608,2024-05-10,체크카드,직불/선불카드
2024-05-16,M265,29588,0,0,0 일시불,0,지하철,666-79-98750,2024-06-01,카드,도서/신문
2024-04-17,M265,14433,0,0,0 일시불,0,교보문고,482-28-42312,2024-05-04,카드,약국
2024-11-20,M265,49406,0,0,0 일시불,0,현대서점,709-92-96046,2024-12-06,카드,공연/영화
2024-09-10,M265,48867,0,0,0 일시불,0,GS25 편의점,343-63-82897,2024-10-02,카드,공연/영화
2024-10-25,M265,19842,0,0,0 일시불,0,전통시장 수산물,746-90-38141,2024-11-10,카드,신용카드
2024-03-27,M265,1894,0,0,0 일시불,0,현금영수증_병원,610-50-72002,2024-04-05,체크카드,직불/선불카드
2024-03-17,M265,47507,0,0,0 일시불,0,GS25 편의점,163-24-79980,2024-04-10,카드,온라인쇼핑
2024-04-13,M265,11268,0,0,0 일시불,0,전통시장 수산물,627-15-16465,2024-05-10,체크카드,직불/선불카드
2024-12-06,M265,39957,0,0,0 일시불,0,카카오택시,689-34-24150,2025-01-07,카드,온라인쇼핑
2024-03-19,M265,18344,0,0,0 일시불,0,베스킨라빈스,178-29-14634,2024-04-05,카드,도서/신문
2024-07-30,M265,22764,0,0,0 일시불,0,교보문고,397-58-15465,2024-08-10,카드,공연/영화
2024-07-14,M265,12776,0,0,0 일시불,0,맥도날드,617-50-25639,2024-08-06,카드,공연/영화
2024-12-06,M265,19165,0,0,0 일시불,0,영화관 CGV,750-89-97641,2025-01-04,카드,카페
2024-09-15,M265,27317,0,0,0 일시불,0,지하철,236-54-10052,2024-10-02,카드,공연/영화
2024-04-09,M265,17299,0,0,0 일시불,0,지하철,728-65-18125,2024-05-08,카드,대중교통
2024-06-25,M265,34163,0,0,0 일시불,0,베스킨라빈스,192-41-57623,2024-07-05,카드,공연/영화
2024-09-02,M265,1030,0,0,0 일시불,0,교보문고,926-28-65820,2024-10-06,카드,약국
2024-11-22,M265,39674,0,0,0 일시불,0,현금영수증_병원,264-30-13468,2024-12-02,카드,주유
2024-01-05,M265,9687,0,0,0 일시불,0,교보문고,249-13-14817,2024-02-07,카드,도서/신문
2024-05-02,M265,26520,0,0,0 일시불,0,지하철,958-52-88764,2024-06-02,카드,전통시장
2024-05-14,M265,8543,0,0,0 일시불,0,베스킨라빈스,197-17-54631,2024-06-10,카드,약국
2024-08-04,M265,7286,0,0,0 일시불,0,카카오택시,458-64-61479,2024-09-04,카드,도서/신문
2024-05-28,M265,32000,0,0,0 일시불,0,영화관 CGV,523-85-89618,2024-06-02,카드,병원
2024-09-30,M265,1741,0,0,0 일시불,0,쿠팡,236-41-91712,2024-10-05,카드,전통시장
2024-01-13,M265,12695,0,0,0 일시불,0,스타벅스,505-54-66821,2024-02-03,체크카드,직불/선불카드
2024-07-17,M265,40889,0,0,0 일시불,0,영화관 CGV,110-91-64495,2024-08-02,카드,도서/신문
2024-07-16,M265,44627,0,0,0 일시불,0,파리바게뜨,946-41-32429,2024-08-06,카드,약국
2024-07-09,M265,29683,0,0,0 일시불,0,현금영수증_병원,985-62-35050,2024-08-06,체크카드,직불/선불카드
2024-04-17,M265,23818,0,0,0 일시불,0,전통시장 김밥집,115-25-28565,2024-05-09,카드,카페
2024-04-22,M265,3237,0,0,0 일시불,0,카카오택시,638-59-18553,2024-05-04,카드,병원
2024-03-13,M265,36270,0,0,0 일시불,0,쿠팡,767-63-76587,2024-04-01,카드,온라인쇼핑
2024-07-05,M265,29401,0,0,0 일시불,0,현금영수증_병원,893-56-99824,2024-08-07,체크카드,직불/선불카드
2024-04-06,M265,16069,0,0,0 일시불,0,성남버스,588-62-21141,2024-05-08,카드,전통시장
2024-09-01,M265,1106,0,0,0 일시불,0,지하철,550-17-94166,2024-10-10,카드,전통시장
2024-02-26,M265,5410,0,0,0 일시불,0,쿠팡,891-21-73735,2024-03-04,카드,카페
2024-03-14,M265,49774,0,0,0 일시불,0,교보문고,738-21-79194,2024-04-06,카드,카페
2024-04-26,M265,48998,0,0,0 일시불,0,서울대학병원,208-49-25153,2024-05-09,카드,온라인쇼핑
2024-08-01,M265,48934,0,0,0 일시불,0,GS25 편의점,102-73-99198,2024-09-07,카드,약국
2024-06-22,M265,40757,0,0,0 일시불,0,맥도날드,668-29-93202,2024-07-03,카드,공연/영화
2024-01-29,M265,19144,0,0,0 일시불,0,교보문고,666-49-73667,2024-02-02,카드,도서/신문
2024-01-28,M265,34425,0,0,0 일시불,0,쿠팡,320-43-28766,2024-02-04,카드,도서/신문
2024-09-25,M265,37362,0,0,0 일시불,0,이마트,521-19-48815,2024-10-09,카드,온라인쇼핑
2024-01-25,M265,35765,0,0,0 일시불,0,현금영수증_피트니스,579-45-14245,2024-02-02,카드,전통시장
2024-01-25,M265,14522,0,0,0 일시불,0,스타벅스,568-66-57642,2024-02-01,카드,전통시장
2024-06-08,M265,39973,0,0,0 일시불,0,SK주유소,419-83-51611,2024-07-04,카드,병원
2024-03-07,M265,2312,0,0,0 일시불,0,GS25 편의점,885-78-43208,2024-04-06,카드,카페
2024-05-11,M265,12943,0,0,0 일시불,0,현금영수증_피트니스,318-71-20460,2024-06-03,카드,공연/영화
2024-07-11,M265,10505,0,0,0 일시불,0,SK주유소,720-32-61272,2024-08-01,카드,공연/영화
2024-11-04,M265,14078,0,0,0 일시불,0,베스킨라빈스,821-52-11814,2024-12-01,카드,음식점
2024-02-02,M265,18182,0,0,0 일시불,0,전통시장 김밥집,438-32-49722,2024-03-09,카드,약국
2024-12-29,M265,1916,0,0,0 일시불,0,이마트,155-28-79724,2025-01-07,체크카드,직불/선불카드
2024-03-09,M265,16267,0,0,0 일시불,0,맥도날드,170-70-18619,2024-04-09,카드,음식점
2024-12-04,M265,20147,0,0,0 일시불,0,파리바게뜨,850-47-13992,2025-01-04,카드,대중교통
2024-03-23,M265,38848,0,0,0 일시불,0,카카오택시,351-95-72212,2024-04-10,카드,공연/영화
2024-10-20,M265,22600,0,0,0 일시불,0,현대서점,784-89-96560,2024-11-03,카드,공연/영화
2024-08-24,M265,47747,0,0,0 일시불,0,카카오택시,942-86-63526,2024-09-02,카드,약국
2024-11-08,M265,30195,0,0,0 일시불,0,SK주유소,742-31-21409,2024-12-03,카드,도서/신문
2024-12-18,M265,30562,0,0,0 일시불,0,맥도날드,347-80-12154,2025-01-02,카드,주유
2024-08-17,M265,20571,0,0,0 일시불,0,현금영수증_피트니스,693-40-52719,2024-09-01,카드,주유
2024-01-01,M265,40066,0,0,0 일시불,0,SK주유소,935-64-90075,2024-02-05,카드,음식점
2024-09-05,M265,32710,0,0,0 일시불,0,카카오택시,982-48-87585,2024-10-06,카드,대중교통
2024-08-30,M265,42679,0,0,0 일시불,0,SK주유소,679-47-52769,2024-09-02,카드,카페
2024-07-06,M265,44085,0,0,0 일시불,0,스타벅스,686-19-91298,2024-08-04,카드,전통시장
2024-02-13,M265,21480,0,0,0 일시불,0,서울대학병원,580-41-38385,2024-03-03,카드,대중교통
2024-01-05,M265,7099,0,0,0 일시불,0,현금영수증_피트니스,287-98-14407,2024-02-03,카드,전통시장
2024-01-28,M265,24388,0,0,0 일시불,0,쿠팡,126-71-68985,2024-02-10,카드,대중교통
2024-11-26,M265,10597,0,0,0 일시불,0,베스킨라빈스,649-90-89824,2024-12-06,카드,온라인쇼핑
2024-12-27,M265,20275,0,0,0 일시불,0,현금영수증_병원,693-35-49214,2025-01-02,카드,주유
2024-04-05,M265,45551,0,0,0 일시불,0,쿠팡,840-46-56973,2024-05-02,카드,주유
2024-05-25,M265,24920,0,0,0 일시불,0,베스킨라빈스,626-95-68032,2024-06-06,카드,신용카드
2024-07-30,M265,17086,0,0,0 일시불,0,GS25 편의점,383-66-34637,2024-08-10,카드,주유
2024-09-14,M265,16081,0,0,0 일시불,0,지하철,689-22-49211,2024-10-02,카드,전통시장
2024-04-16,M265,30612,0,0,0 일시불,0,파리바게뜨,275-83-18651,2024-05-10,카드,음식점
2024-02-25,M265,1750,0,0,0 일시불,0,전통시장 수산물,998-19-92696,2024-03-05,카드,공연/영화
2024-08-19,M265,9533,0,0,0 일시불,0,이마트,247-39-97880,2024-09-10,카드,대중교통
2024-12-31,M265,46922,0,0,0 일시불,0,지하철,553-30-77006,2025-01-03,카드,공연/영화
2024-10-28,M265,12410,0,0,0 일시불,0,파리바게뜨,523-73-26075,2024-11-07,카드,카페
2024-04-24,M265,23167,0,0,0 일시불,0,현대서점,111-68-36828,2024-05-04,카드,대중교통
2024-07-31,M265,29345,0,0,0 일시불,0,성남버스,538-14-93216,2024-08-03,카드,카페
2024-04-17,M265,47556,0,0,0 일시불,0,현금영수증_병원,599-80-75873,2024-05-05,카드,음식점
2024-06-07,M265,13896,0,0,0 일시불,0,지하철,362-81-57029,2024-07-02,카드,음식점
2024-10-20,M265,30624,0,0,0 일시불,0,전통시장 수산물,858-93-65753,2024-11-06,카드,주유
2024-04-24,M265,5035,0,0,0 일시불,0,스타벅스,403-11-38778,2024-05-06,카드,주유
2024-05-19,M265,42938,0,0,0 일시불,0,온누리약국,722-25-41836,2024-06-02,체크카드,직불/선불카드
2024-03-09,M265,36357,0,0,0 일시불,0,스타벅스,163-16-94304,2024-04-10,카드,신용카드
2024-09-26,M265,23192,0,0,0 일시불,0,현대서점,735-37-61426,2024-10-01,카드,온라인쇼핑
2024-09-03,M265,32253,0,0,0 일시불,0,카카오택시,795-40-74384,2024-10-03,카드,주유
2024-10-14,M265,40829,0,0,0 일시불,0,전통시장 수산물,630-42-79324,2024-11-07,카드,공연/영화
2024-12-25,M265,28579,0,0,0 일시불,0,쿠팡,944-90-89824,2025-01-05,카드,약국
2024-02-26,M265,15667,0,0,0 일시불,0,베스킨라빈스,224-69-62066,2024-03-10,카드,주유
2024-02-20,M265,17655,0,0,0 일시불,0,파리바게뜨,613-57-21157,2024-03-07,카드,전통시장
2024-04-16,M265,14341,0,0,0 일시불,0,이마트,719-35-39093,2024-05-03,카드,주유
2024-09-10,M265,42429,0,0,0 일시불,0,스타벅스,532-88-97477,2024-10-03,카드,대중교통
2024-09-14,M265,9206,0,0,0 일시불,0,영화관 CGV,494-19-90072,2024-10-04,카드,주유
2024-09-27,M265,7269,0,0,0 일시불,0,스타벅스,793-52-92138,2024-10-03,카드,공연/영화
2024-04-20,M265,9833,0,0,0 일시불,0,교보문고,820-38-77811,2024-05-10,카드,음식점
2024-09-29,M265,21182,0,0,0 일시불,0,현대서점,791-85-49964,2024-10-08,카드,도서/신문
2024-07-27,M265,9690,0,0,0 일시불,0,현금영수증_피트니스,253-59-31201,2024-08-04,카드,주유
2024-03-14,M265,13371,0,0,0 일시불,0,현금영수증_병원,988-98-81024,2024-04-05,체크카드,직불/선불카드
2024-08-17,M265,25771,0,0,0 일시불,0,쿠팡,781-60-45318,2024-09-04,카드,도서/신문
2024-06-11,M265,33247,0,0,0 일시불,0,SK주유소,728-91-75046,2024-07-04,카드,약국
2024-07-19,M265,18982,0,0,0 일시불,0,쿠팡,166-35-35190,2024-08-03,체크카드,직불/선불카드
2024-05-01,M265,33747,0,0,0 일시불,0,이마트,964-83-41052,2024-06-06,카드,도서/신문
2024-02-15,M265,5232,0,0,0 일시불,0,교보문고,554-30-29679,2024-03-08,카드,온라인쇼핑
2024-01-03,M265,13969,0,0,0 일시불,0,성남버스,693-71-54279,2024-02-02,카드,약국
2024-10-23,M265,15366,0,0,0 일시불,0,현금영수증_병원,716-62-82747,2024-11-09,카드,음식점
2024-02-07,M265,46187,0,0,0 일시불,0,이마트,568-97-39596,2024-03-08,카드,도서/신문
2024-05-11,M265,41982,0,0,0 일시불,0,영화관 CGV,178-61-13625,2024-06-06,카드,약국
2024-10-20,M265,43782,0,0,0 일시불,0,현금영수증_병원,324-85-85056,2024-11-10,카드,음식점
2024-05-07,M265,7915,0,0,0 일시불,0,온누리약국,423-99-77908,2024-06-01,체크카드,직불/선불카드
